ID	FORM	LEMMA	CPOS	POS	FEATS	HEAD	DEPREL	PHEAD	PDEPREL	ID_TOKEN_NELL_INTERVENTO	CUE	SCOPE
4	il	_	_	_	_	5	det	_	_	169	O	_
5	conflitto	_	_	_	_	12	nsubj	_	_	170	O	_
6	che	_	_	_	_	7	nsubj	_	_	171	O	_
7	insanguina	_	_	_	_	5	acl:relcl	_	_	172	O	_
8	la	_	_	_	_	9	det	_	_	173	O	_
9	Siria	_	_	_	_	7	obj	_	_	174	O	_
10	si	_	_	_	_	12	expl	_	_	175	O	_
11	è	_	_	_	_	12	aux	_	_	176	O	_
12	rivelato	_	_	_	_	0	root	_	_	177	O	_
13	come	_	_	_	_	14	case	_	_	178	O	_
14	uno	_	_	_	_	12	obl	_	_	179	O	_
15-16	dei	_	_	_	_	_	_	_	_	_	_	_
15	di	_	_	_	_	17	case	_	_	180	O	_
16	i	_	_	_	_	17	det	_	_	181	O	_
17	peggiori	_	_	_	_	14	nmod	_	_	182	O	_
18-19	del	_	_	_	_	_	_	_	_	_	_	_
18	di	_	_	_	_	20	case	_	_	183	O	_
19	il	_	_	_	_	20	det	_	_	184	O	_
20	dopoguerra	_	_	_	_	17	obl	_	_	185	O	_
21	.	_	_	_	_	12	punct	_	_	186	O	_
# sent_id = 7
# text = Sappiamo che ci sono stati circa 200 mila morti, 10 milioni tra sfollati interni e rifugiati;
1	Sappiamo	_	_	_	_	0	root	_	_	187	O	_
2	che	_	_	_	_	5	mark	_	_	188	O	_
3	ci	_	_	_	_	5	expl	_	_	189	O	_
4	sono	_	_	_	_	5	aux	_	_	190	O	_
5	stati	_	_	_	_	1	ccomp	_	_	191	O	_
6	circa	_	_	_	_	7	advmod	_	_	192	O	_
7	200	_	_	_	_	9	nummod	_	_	193	O	_
8	mila	_	_	_	_	7	flat	_	_	194	O	_
9	morti	_	_	_	_	5	nsubj	_	_	195	O	_
10	,	_	_	_	_	12	punct	_	_	196	O	_
11	10	_	_	_	_	12	nummod	_	_	197	O	_
12	milioni	_	_	_	_	9	conj	_	_	198	O	_
13	tra	_	_	_	_	14	case	_	_	199	O	_
14	sfollati	_	_	_	_	12	nmod	_	_	200	O	_
15	interni	_	_	_	_	14	amod	_	_	201	O	_
16	e	_	_	_	_	17	cc	_	_	202	O	_
17	rifugiati	_	_	_	_	14	conj	_	_	203	O	_
18	;	_	_	_	_	1	punct	_	_	204	O	_
# sent_id = 8
# text = questi ultimi, i rifugiati, si sono stabiliti in gran parte in Turchia e poi in Giordania, in Libano, alcuni in Europa.
1	questi	_	_	_	_	2	det	_	_	205	O	_
2	ultimi	_	_	_	_	9	nsubj	_	_	206	O	_
3	,	_	_	_	_	2	punct	_	_	207	O	_
4	i	_	_	_	_	5	det	_	_	208	O	_
5	rifugiati	_	_	_	_	2	appos	_	_	209	O	_
6	,	_	_	_	_	2	punct	_	_	210	O	_
7	si	_	_	_	_	9	expl	_	_	211	O	_
8	sono	_	_	_	_	9	aux	_	_	212	O	_
9	stabiliti	_	_	_	_	0	root	_	_	213	O	_
10	in	_	_	_	_	12	case	_	_	214	O	_
11	gran	_	_	_	_	12	amod	_	_	215	O	_
12	parte	_	_	_	_	9	obl	_	_	216	O	_
13	in	_	_	_	_	14	case	_	_	217	O	_
14	Turchia	_	_	_	_	9	obl	_	_	218	O	_
15	e	_	_	_	_	18	cc	_	_	219	O	_
16	poi	_	_	_	_	18	advmod	_	_	220	O	_
17	in	_	_	_	_	18	case	_	_	221	O	_
18	Giordania	_	_	_	_	14	conj	_	_	222	O	_
19	,	_	_	_	_	21	punct	_	_	223	O	_
20	in	_	_	_	_	21	case	_	_	224	O	_
21	Libano	_	_	_	_	14	conj	_	_	225	O	_
22	,	_	_	_	_	23	punct	_	_	226	O	_
23	alcuni	_	_	_	_	18	conj	_	_	227	O	_
24	in	_	_	_	_	25	case	_	_	228	O	_
25	Europa	_	_	_	_	23	nmod	_	_	229	O	_
26	.	_	_	_	_	9	punct	_	_	230	O	_
# sent_id = 9
# text = E sappiamo che, nel corso di questo prolungato e terribile conflitto, il regime di Bashar al-Assad ha fatto ripetutamente uso di armi chimiche.
1	E	_	_	_	_	2	cc	_	_	231	O	_
2	sappiamo	_	_	_	_	0	root	_	_	232	O	_
3	che	_	_	_	_	21	mark	_	_	233	O	_
4	,	_	_	_	_	21	punct	_	_	234	O	_
5-6	nel	_	_	_	_	_	_	_	_	_	_	_
5	in	_	_	_	_	7	case	_	_	235	O	_
6	il	_	_	_	_	7	det	_	_	236	O	_
7	corso	_	_	_	_	21	obl	_	_	237	O	_
8	di	_	_	_	_	13	case	_	_	238	O	_
9	questo	_	_	_	_	13	det	_	_	239	O	_
10	prolungato	_	_	_	_	13	amod	_	_	240	O	_
11	e	_	_	_	_	12	cc	_	_	241	O	_
12	terribile	_	_	_	_	10	conj	_	_	242	O	_
13	conflitto	_	_	_	_	7	nmod	_	_	243	O	_
14	,	_	_	_	_	7	punct	_	_	244	O	_
15	il	_	_	_	_	16	det	_	_	245	O	_
16	regime	_	_	_	_	21	nsubj	_	_	246	O	_
17	di	_	_	_	_	18	case	_	_	247	O	_
18	Bashar	_	_	_	_	16	nmod	_	_	248	O	_
19	al-Assad	_	_	_	_	18	flat:name	_	_	249	O	_
20	ha	_	_	_	_	21	aux	_	_	250	O	_
21	fatto	_	_	_	_	2	ccomp	_	_	251	O	_
22	ripetutamente	_	_	_	_	21	advmod	_	_	252	O	_
23	uso	_	_	_	_	21	obj	_	_	253	O	_
24	di	_	_	_	_	25	case	_	_	254	O	_
25	armi	_	_	_	_	23	nmod	_	_	255	O	_
26	chimiche	_	_	_	_	25	amod	_	_	256	O	_
27	.	_	_	_	_	2	punct	_	_	257	O	_
# sent_id = 10
# text = L'informativa riguarda, in particolare, quello che è accaduto negli ultimi dieci giorni.
1	L'	_	_	_	_	2	det	_	_	258	O	_
2	informativa	_	_	_	_	3	nsubj	_	_	259	O	_
3	riguarda	_	_	_	_	0	root	_	_	260	O	_
4	,	_	_	_	_	3	punct	_	_	261	O	_
5	in	_	_	_	_	6	case	_	_	262	O	_
6	particolare	_	_	_	_	3	obl	_	_	263	O	_
7	,	_	_	_	_	3	punct	_	_	264	O	_
8	quello	_	_	_	_	3	obj	_	_	265	O	_
9	che	_	_	_	_	11	nsubj	_	_	266	O	_
10	è	_	_	_	_	11	aux	_	_	267	O	_
11	accaduto	_	_	_	_	8	acl:relcl	_	_	268	O	_
12-13	negli	_	_	_	_	_	_	_	_	_	_	_
12	in	_	_	_	_	16	case	_	_	269	O	_
13	gli	_	_	_	_	16	det	_	_	270	O	_
14	ultimi	_	_	_	_	16	amod	_	_	271	O	_
15	dieci	_	_	_	_	16	nummod	_	_	272	O	_
16	giorni	_	_	_	_	11	obl	_	_	273	O	_
17	.	_	_	_	_	3	punct	_	_	274	O	_
# sent_id = 11
# text = La premessa, naturalmente, è che nella notte del 7 aprile la città di Douma, che era l'ultima roccaforte dei ribelli di Jaish al-Islam, è stata oggetto di un attacco in cui, secondo ogni evidenza, si è ripetuto l'uso di armi chimiche: probabilmente si parla di cloro miscelato con sarin o agenti assimilabili.
1	La	_	_	_	_	2	det	_	_	275	 	 
2	premessa	_	_	_	_	6	nsubj	_	_	276	 	 
3	,	_	_	_	_	2	punct	_	_	277	 	 
4	naturalmente	_	_	_	_	6	advmod	_	_	278	 	 
5	,	_	_	_	_	4	punct	_	_	279	 	 
6	è	_	_	_	_	0	root	_	_	280	 	 
7	che	_	_	_	_	35	mark	_	_	281	 	 
8-9	nella	_	_	_	_	_	_	_	_	_	_	_
8	in	_	_	_	_	10	case	_	_	282	 	 
9	la	_	_	_	_	10	det	_	_	283	 	 
10	notte	_	_	_	_	35	obl	_	_	284	 	 
11-12	del	_	_	_	_	_	_	_	_	_	_	_
11	di	_	_	_	_	13	case	_	_	285	 	 
12	il	_	_	_	_	13	det	_	_	286	 	 
13	7	_	_	_	_	10	nmod	_	_	287	 	 
14	aprile	_	_	_	_	13	flat	_	_	288	 	 
15	la	_	_	_	_	16	det	_	_	289	 	 
16	città	_	_	_	_	35	nsubj	_	_	290	 	 
17	di	_	_	_	_	18	case	_	_	291	 	 
18	Douma	_	_	_	_	16	nmod	_	_	292	 	 
19	,	_	_	_	_	16	punct	_	_	293	 	 
20	che	_	_	_	_	24	nsubj	_	_	294	 	 
21	era	_	_	_	_	24	cop	_	_	295	 	 
22	l'	_	_	_	_	24	det	_	_	296	 	 
23	ultima	_	_	_	_	24	amod	_	_	297	 	 
24	roccaforte	_	_	_	_	16	acl:relcl	_	_	298	 	 
25-26	dei	_	_	_	_	_	_	_	_	_	_	_
25	di	_	_	_	_	27	case	_	_	299	 	 
26	i	_	_	_	_	27	det	_	_	300	 	 
27	ribelli	_	_	_	_	24	nmod	_	_	301	 	 
28	di	_	_	_	_	29	case	_	_	302	 	 
29	Jaish	_	_	_	_	27	nmod	_	_	303	 	 
30	al-	_	_	_	_	29	flat:name	_	_	304	 	 
31	Islam	_	_	_	_	29	flat:name	_	_	305	 	 
32	,	_	_	_	_	16	punct	_	_	306	 	 
33	è	_	_	_	_	35	aux	_	_	307	 	 
34	stata	_	_	_	_	35	cop	_	_	308	 	 
35	oggetto	_	_	_	_	6	ccomp	_	_	309	 	 
36	di	_	_	_	_	38	case	_	_	310	 	 
37	un	_	_	_	_	38	det	_	_	311	 	 
38	attacco	_	_	_	_	35	nmod	_	_	312	 	 
39	in	_	_	_	_	40	case	_	_	313	 	 
40	cui	_	_	_	_	48	obl	_	_	314	 	 
41	,	_	_	_	_	40	punct	_	_	315	 	 
42	secondo	_	_	_	_	44	case	_	_	316	 	 
43	ogni	_	_	_	_	44	det	_	_	317	 	 
44	evidenza	_	_	_	_	48	obl	_	_	318	 	 
45	,	_	_	_	_	44	punct	_	_	319	 	 
46	si	_	_	_	_	48	expl:pass	_	_	320	 	 
47	è	_	_	_	_	48	aux	_	_	321	 	 
48	ripetuto	_	_	_	_	38	acl:relcl	_	_	322	 	 
49	l'	_	_	_	_	50	det	_	_	323	 	 
50	uso	_	_	_	_	48	nsubj:pass	_	_	324	 	 
51	di	_	_	_	_	52	case	_	_	325	 	 
52	armi	_	_	_	_	50	nmod	_	_	326	 	 
53	chimiche	_	_	_	_	52	amod	_	_	327	 	 
54	:	_	_	_	_	50	punct	_	_	328	 	 
55	probabilmente	_	_	_	_	57	advmod	_	_	329	 	 
56	si	_	_	_	_	57	expl:impers	_	_	330	 	 
57	parla	_	_	_	_	48	advcl	_	_	331	 	 
58	di	_	_	_	_	59	case	_	_	332	 	 
59	cloro	_	_	_	_	57	obl	_	_	333	 	 
60	miscelato	_	_	_	_	59	acl	_	_	334	 	 
61	con	_	_	_	_	62	case	_	_	335	 	 
62	sarin	_	_	_	_	60	obl	_	_	336	 	 
63	o	_	_	_	_	64	cc	_	_	337	 	 
64	agenti	_	_	_	_	62	conj	_	_	338	 	 
65	assimilabili	_	_	_	_	64	amod	_	_	339	 	 
66	.	_	_	_	_	6	punct	_	_	340	 	 
# sent_id = 12
# text = Fonti diverse, tra cui l'Organizzazione mondiale della sanità, hanno confermato che l'attacco chimico ha provocato decine di morti e centinaia di feriti.
1	Fonti	_	_	_	_	14	nsubj	_	_	341	O	_
2	diverse	_	_	_	_	1	amod	_	_	342	O	_
3	,	_	_	_	_	1	punct	_	_	343	O	_
4	tra	_	_	_	_	5	case	_	_	344	O	_
5	cui	_	_	_	_	7	nmod	_	_	345	O	_
6	l'	_	_	_	_	7	det	_	_	346	O	_
7	Organizzazione	_	_	_	_	1	appos	_	_	347	O	_
8	mondiale	_	_	_	_	7	amod	_	_	348	O	_
9-10	della	_	_	_	_	_	_	_	_	_	_	_
9	di	_	_	_	_	11	case	_	_	349	O	_
10	la	_	_	_	_	11	det	_	_	350	O	_
11	sanità	_	_	_	_	7	nmod	_	_	351	O	_
12	,	_	_	_	_	1	punct	_	_	352	O	_
13	hanno	_	_	_	_	14	aux	_	_	353	O	_
14	confermato	_	_	_	_	0	root	_	_	354	O	_
15	che	_	_	_	_	20	mark	_	_	355	O	_
16	l'	_	_	_	_	17	det	_	_	356	O	_
17	attacco	_	_	_	_	20	nsubj	_	_	357	O	_
18	chimico	_	_	_	_	17	amod	_	_	358	O	_
19	ha	_	_	_	_	20	aux	_	_	359	O	_
20	provocato	_	_	_	_	14	ccomp	_	_	360	O	_
21	decine	_	_	_	_	20	obj	_	_	361	O	_
22	di	_	_	_	_	23	case	_	_	362	O	_
23	morti	_	_	_	_	21	nmod	_	_	363	O	_
24	e	_	_	_	_	25	cc	_	_	364	O	_
25	centinaia	_	_	_	_	23	conj	_	_	365	O	_
26	di	_	_	_	_	27	case	_	_	366	O	_
27	feriti	_	_	_	_	25	nmod	_	_	367	O	_
28	.	_	_	_	_	14	punct	_	_	368	O	_
# sent_id = 13
# text = Abbiamo visto tutti immagini che non dovremmo mai vedere, delle persone intossicate, dei bambini intossicati, immagini che interpellano, credo, le coscienze di tutti i cittadini.
1	Abbiamo	_	_	_	_	2	aux	_	_	369	 	 
2	visto	_	_	_	_	0	root	_	_	370	 	 
3	tutti	_	_	_	_	2	nsubj	_	_	371	 	 
4	immagini	_	_	_	_	2	obj	_	_	372	 	 
5	che	_	_	_	_	9	obj	_	_	373	 	 
6	non	_	_	_	_	9	advmod	_	_	374	 	 
7	dovremmo	_	_	_	_	9	aux	_	_	375	 	 
8	mai	_	_	_	_	9	advmod	_	_	376	 	 
9	vedere	_	_	_	_	4	acl:relcl	_	_	377	 	 
10	,	_	_	_	_	4	punct	_	_	378	 	 
11-12	delle	_	_	_	_	_	_	_	_	_	_	_
11	di	_	_	_	_	13	case	_	_	379	 	 
12	le	_	_	_	_	13	det	_	_	380	 	 
13	persone	_	_	_	_	4	nmod	_	_	381	 	 
14	intossicate	_	_	_	_	13	amod	_	_	382	 	 
15	,	_	_	_	_	18	punct	_	_	383	 	 
16-17	dei	_	_	_	_	_	_	_	_	_	_	_
16	di	_	_	_	_	18	case	_	_	384	 	 
17	i	_	_	_	_	18	det	_	_	385	 	 
18	bambini	_	_	_	_	13	conj	_	_	386	 	 
19	intossicati	_	_	_	_	18	amod	_	_	387	 	 
20	,	_	_	_	_	4	punct	_	_	388	 	 
21	immagini	_	_	_	_	4	appos	_	_	389	 	 
22	che	_	_	_	_	23	nsubj	_	_	390	 	 
23	interpellano	_	_	_	_	21	acl:relcl	_	_	391	 	 
24	,	_	_	_	_	23	punct	_	_	392	 	 
25	credo	_	_	_	_	23	discourse	_	_	393	 	 
26	,	_	_	_	_	23	punct	_	_	394	 	 
27	le	_	_	_	_	28	det	_	_	395	 	 
28	coscienze	_	_	_	_	23	obj	_	_	396	 	 
29	di	_	_	_	_	32	case	_	_	397	 	 
30	tutti	_	_	_	_	32	det:predet	_	_	398	 	 
31	i	_	_	_	_	32	det	_	_	399	 	 
32	cittadini	_	_	_	_	28	nmod	_	_	400	 	 
33	.	_	_	_	_	2	punct	_	_	401	 	 
# sent_id = 14
# text = E non abbiamo alcun elemento, alcun indizio, per pensare che quelle immagini siano state falsate o manipolate.
1	E	_	_	_	_	3	cc	_	_	402	 	 
2	non	_	_	_	_	3	advmod	_	_	403	 	 
3	abbiamo	_	_	_	_	0	root	_	_	404	 	 
4	alcun	_	_	_	_	5	det	_	_	405	 	 
5	elemento	_	_	_	_	3	obj	_	_	406	 	 
6	,	_	_	_	_	8	punct	_	_	407	 	 
7	alcun	_	_	_	_	8	det	_	_	408	 	 
8	indizio	_	_	_	_	5	conj	_	_	409	 	 
9	,	_	_	_	_	3	punct	_	_	410	 	 
10	per	_	_	_	_	11	mark	_	_	411	 	 
11	pensare	_	_	_	_	3	advcl	_	_	412	 	 
12	che	_	_	_	_	17	mark	_	_	413	 	 
13	quelle	_	_	_	_	14	det	_	_	414	 	 
14	immagini	_	_	_	_	17	nsubj:pass	_	_	415	 	 
15	siano	_	_	_	_	17	aux	_	_	416	 	 
16	state	_	_	_	_	17	aux:pass	_	_	417	 	 
17	falsate	_	_	_	_	11	ccomp	_	_	418	 	 
18	o	_	_	_	_	19	cc	_	_	419	 	 
19	manipolate	_	_	_	_	17	conj	_	_	420	 	 
20	.	_	_	_	_	3	punct	_	_	421	 	 
# sent_id = 15
# text = Abbiamo, invece, la certezza, purtroppo, del fatto che, in seguito al veto della Russia, la proposta in Consiglio di sicurezza di una iniziativa per accertare la verità e le responsabilità è stata bloccata.
1	Abbiamo	_	_	_	_	0	root	_	_	422	O	_
2	,	_	_	_	_	1	punct	_	_	423	O	_
3	invece	_	_	_	_	1	advmod	_	_	424	O	_
4	,	_	_	_	_	1	punct	_	_	425	O	_
5	la	_	_	_	_	6	det	_	_	426	O	_
6	certezza	_	_	_	_	1	obj	_	_	427	O	_
7	,	_	_	_	_	6	punct	_	_	428	O	_
8	purtroppo	_	_	_	_	6	advmod	_	_	429	O	_
9	,	_	_	_	_	1	punct	_	_	430	O	_
10-11	del	_	_	_	_	_	_	_	_	_	_	_
10	di	_	_	_	_	12	case	_	_	431	O	_
11	il	_	_	_	_	12	det	_	_	432	O	_
12	fatto	_	_	_	_	6	nmod	_	_	433	O	_
13	che	_	_	_	_	42	mark	_	_	434	O	_
14	,	_	_	_	_	42	punct	_	_	435	O	_
15	in	_	_	_	_	16	case	_	_	436	O	_
16	seguito	_	_	_	_	42	obl	_	_	437	O	_
17-18	al	_	_	_	_	_	_	_	_	_	_	_
17	a	_	_	_	_	19	case	_	_	438	O	_
18	il	_	_	_	_	19	det	_	_	439	O	_
19	veto	_	_	_	_	16	nmod	_	_	440	O	_
20-21	della	_	_	_	_	_	_	_	_	_	_	_
20	di	_	_	_	_	22	case	_	_	441	O	_
21	la	_	_	_	_	22	det	_	_	442	O	_
22	Russia	_	_	_	_	19	nmod	_	_	443	O	_
23	,	_	_	_	_	16	punct	_	_	444	O	_
24	la	_	_	_	_	25	det	_	_	445	O	_
25	proposta	_	_	_	_	42	nsubj:pass	_	_	446	O	_
26	in	_	_	_	_	27	case	_	_	447	O	_
27	Consiglio	_	_	_	_	25	nmod	_	_	448	O	_
28	di	_	_	_	_	29	case	_	_	449	O	_
29	sicurezza	_	_	_	_	27	nmod	_	_	450	O	_
30	di	_	_	_	_	32	case	_	_	451	O	_
31	una	_	_	_	_	32	det	_	_	452	O	_
32	iniziativa	_	_	_	_	25	nmod	_	_	453	O	_
33	per	_	_	_	_	34	mark	_	_	454	O	_
34	accertare	_	_	_	_	32	acl	_	_	455	O	_
35	la	_	_	_	_	36	det	_	_	456	O	_
36	verità	_	_	_	_	34	obj	_	_	457	O	_
37	e	_	_	_	_	39	cc	_	_	458	O	_
38	le	_	_	_	_	39	det	_	_	459	O	_
39	responsabilità	_	_	_	_	36	conj	_	_	460	O	_
40	è	_	_	_	_	42	aux	_	_	461	O	_
41	stata	_	_	_	_	42	aux:pass	_	_	462	O	_
42	bloccata	_	_	_	_	12	advcl	_	_	463	O	_
43	.	_	_	_	_	1	punct	_	_	464	O	_
# sent_id = 16
# text = Abbiamo la realtà degli esperti dell'Opac, l'Organizzazione per la proibizione delle armi chimiche, che sono stati a lungo bloccati a Damasco - mi auguro che proprio in queste ore si stia risolvendo questa situazione incresciosa - senza poter neanche raggiungere Douma, dove tra l'altro la loro missione non sarebbe nemmeno quella di stabilire chi sia stato responsabile di quell'attacco chimico, ma soltanto di certificare che in quel contesto, nella realtà di Douma, sono state utilizzate armi chimiche.
1	Abbiamo	_	_	_	_	0	root	_	_	465	 	 
2	la	_	_	_	_	3	det	_	_	466	 	 
3	realtà	_	_	_	_	1	obj	_	_	467	 	 
4-5	degli	_	_	_	_	_	_	_	_	_	_	_
4	di	_	_	_	_	6	case	_	_	468	 	 
5	gli	_	_	_	_	6	det	_	_	469	 	 
6	esperti	_	_	_	_	3	nmod	_	_	470	 	 
7-8	dell'	_	_	_	_	_	_	_	_	_	_	_
7	di	_	_	_	_	9	case	_	_	471	 	 
8	l'	_	_	_	_	9	det	_	_	472	 	 
9	Opac	_	_	_	_	6	nmod	_	_	473	 	 
10	,	_	_	_	_	9	punct	_	_	474	 	 
11	l'	_	_	_	_	12	det	_	_	475	 	 
12	Organizzazione	_	_	_	_	9	appos	_	_	476	 	 
13	per	_	_	_	_	15	case	_	_	477	 	 
14	la	_	_	_	_	15	det	_	_	478	 	 
15	proibizione	_	_	_	_	12	nmod	_	_	479	 	 
16-17	delle	_	_	_	_	_	_	_	_	_	_	_
16	di	_	_	_	_	18	case	_	_	480	 	 
17	le	_	_	_	_	18	det	_	_	481	 	 
18	armi	_	_	_	_	15	nmod	_	_	482	 	 
19	chimiche	_	_	_	_	18	amod	_	_	483	 	 
20	,	_	_	_	_	12	punct	_	_	484	 	 
21	che	_	_	_	_	26	nsubj:pass	_	_	485	 	 
22	sono	_	_	_	_	26	aux	_	_	486	 	 
23	stati	_	_	_	_	26	aux:pass	_	_	487	 	 
24	a	_	_	_	_	25	case	_	_	488	 	 
25	lungo	_	_	_	_	26	obl	_	_	489	 	 
26	bloccati	_	_	_	_	6	acl:relcl	_	_	490	 	 
27	a	_	_	_	_	28	case	_	_	491	 	 
28	Damasco	_	_	_	_	26	obl	_	_	492	 	 
29	-	_	_	_	_	31	punct	_	_	493	 	 
30	mi	_	_	_	_	31	expl	_	_	494	 	 
31	auguro	_	_	_	_	26	parataxis	_	_	495	 	 
32	che	_	_	_	_	39	mark	_	_	496	 	 
33	proprio	_	_	_	_	36	advmod	_	_	497	 	 
34	in	_	_	_	_	36	case	_	_	498	 	 
35	queste	_	_	_	_	36	det	_	_	499	 	 
36	ore	_	_	_	_	39	obl	_	_	500	 	 
37	si	_	_	_	_	39	expl:pass	_	_	501	 	 
38	stia	_	_	_	_	39	aux	_	_	502	 	 
39	risolvendo	_	_	_	_	26	advcl	_	_	503	 	 
40	questa	_	_	_	_	41	det	_	_	504	 	 
41	situazione	_	_	_	_	39	nsubj:pass	_	_	505	 	 
42	incresciosa	_	_	_	_	41	amod	_	_	506	 	 
43	-	_	_	_	_	31	punct	_	_	507	 	 
44	senza	_	_	_	_	47	mark	_	_	508	 	 
45	poter	_	_	_	_	47	aux	_	_	509	 	 
46	neanche	_	_	_	_	47	advmod	_	_	510	 	 
47	raggiungere	_	_	_	_	26	advcl	_	_	511	 	 
48	Douma	_	_	_	_	47	obj	_	_	512	 	 
49	,	_	_	_	_	48	punct	_	_	513	 	 
50	dove	_	_	_	_	60	advmod	_	_	514	 	 
51	tra	_	_	_	_	53	case	_	_	515	 	 
52	l'	_	_	_	_	53	det	_	_	516	 	 
53	altro	_	_	_	_	60	obl	_	_	517	 	 
54	la	_	_	_	_	56	det	_	_	518	 	 
55	loro	_	_	_	_	56	det:poss	_	_	519	 	 
56	missione	_	_	_	_	60	nsubj	_	_	520	 	 
57	non	_	_	_	_	60	advmod	_	_	521	 	 
58	sarebbe	_	_	_	_	60	cop	_	_	522	 	 
59	nemmeno	_	_	_	_	60	advmod	_	_	523	 	 
60	quella	_	_	_	_	48	acl:relcl	_	_	524	 	 
61	di	_	_	_	_	62	mark	_	_	525	 	 
62	stabilire	_	_	_	_	60	acl	_	_	526	 	 
63	chi	_	_	_	_	66	nsubj	_	_	527	 	 
64	sia	_	_	_	_	66	aux	_	_	528	 	 
65	stato	_	_	_	_	66	cop	_	_	529	 	 
66	responsabile	_	_	_	_	62	ccomp	_	_	530	 	 
67	di	_	_	_	_	69	case	_	_	531	 	 
68	quell'	_	_	_	_	69	det	_	_	532	 	 
69	attacco	_	_	_	_	66	obl	_	_	533	 	 
70	chimico	_	_	_	_	69	amod	_	_	534	 	 
71	,	_	_	_	_	75	punct	_	_	535	 	 
72	ma	_	_	_	_	75	cc	_	_	536	 	 
73	soltanto	_	_	_	_	75	advmod	_	_	537	 	 
74	di	_	_	_	_	75	mark	_	_	538	 	 
75	certificare	_	_	_	_	62	conj	_	_	539	 	 
76	che	_	_	_	_	89	mark	_	_	540	 	 
77	in	_	_	_	_	79	case	_	_	541	 	 
78	quel	_	_	_	_	79	det	_	_	542	 	 
79	contesto	_	_	_	_	89	obl	_	_	543	 	 
80	,	_	_	_	_	79	punct	_	_	544	 	 
81-82	nella	_	_	_	_	_	_	_	_	_	_	_
81	in	_	_	_	_	83	case	_	_	545	 	 
82	la	_	_	_	_	83	det	_	_	546	 	 
83	realtà	_	_	_	_	89	obl	_	_	547	 	 
84	di	_	_	_	_	85	case	_	_	548	 	 
85	Douma	_	_	_	_	83	nmod	_	_	549	 	 
86	,	_	_	_	_	83	punct	_	_	550	 	 
87	sono	_	_	_	_	89	aux	_	_	551	 	 
88	state	_	_	_	_	89	aux:pass	_	_	552	 	 
89	utilizzate	_	_	_	_	75	ccomp	_	_	553	 	 
90	armi	_	_	_	_	89	nsubj:pass	_	_	554	 	 
91	chimiche	_	_	_	_	90	amod	_	_	555	 	 
92	.	_	_	_	_	1	punct	_	_	556	 	 
# sent_id = 17
# text = Questa è la realtà.
1	Questa	_	_	_	_	4	nsubj	_	_	557	O	_
2	è	_	_	_	_	4	cop	_	_	558	O	_
3	la	_	_	_	_	4	det	_	_	559	O	_
4	realtà	_	_	_	_	0	root	_	_	560	O	_
5	.	_	_	_	_	4	punct	_	_	561	O	_
# sent_id = 18
# text = E ci sono, inoltre, i precedenti:
1	E	_	_	_	_	3	cc	_	_	562	O	_
2	ci	_	_	_	_	3	expl	_	_	563	O	_
3	sono	_	_	_	_	0	root	_	_	564	O	_
4	,	_	_	_	_	3	punct	_	_	565	O	_
5	inoltre	_	_	_	_	3	advmod	_	_	566	O	_
6	,	_	_	_	_	3	punct	_	_	567	O	_
7	i	_	_	_	_	8	det	_	_	568	O	_
8	precedenti	_	_	_	_	3	nsubj	_	_	569	O	_
9	:	_	_	_	_	3	punct	_	_	570	O	_
# sent_id = 19
# text = ricorderete tutti l'incertezza nella risposta da parte dell'amministrazione Obama, che aveva essa stessa fissato alcuni anni fa una linea rossa invalicabile circa l'utilizzo di armi chimiche da parte del regime siriano, che poi, dopo una discussione piuttosto complicata nella stessa amministrazione Obama, si risolse a non intervenire.
1	ricorderete	_	_	_	_	0	root	_	_	571	 	 
2	tutti	_	_	_	_	1	nsubj	_	_	572	 	 
3	l'	_	_	_	_	4	det	_	_	573	 	 
4	incertezza	_	_	_	_	1	obj	_	_	574	 	 
5-6	nella	_	_	_	_	_	_	_	_	_	_	_
5	in	_	_	_	_	7	case	_	_	575	 	 
6	la	_	_	_	_	7	det	_	_	576	 	 
7	risposta	_	_	_	_	4	nmod	_	_	577	 	 
8	da	_	_	_	_	9	case	_	_	578	 	 
9	parte	_	_	_	_	7	nmod	_	_	579	 	 
10-11	dell'	_	_	_	_	_	_	_	_	_	_	_
10	di	_	_	_	_	12	case	_	_	580	 	 
11	l'	_	_	_	_	12	det	_	_	581	 	 
12	amministrazione	_	_	_	_	9	nmod	_	_	582	 	 
13	Obama	_	_	_	_	12	nmod	_	_	583	 	 
14	,	_	_	_	_	12	punct	_	_	584	 	 
15	che	_	_	_	_	19	nsubj	_	_	585	 	 
16	aveva	_	_	_	_	19	aux	_	_	586	 	 
17	essa	_	_	_	_	19	nsubj	_	_	587	 	 
18	stessa	_	_	_	_	17	amod	_	_	588	 	 
19	fissato	_	_	_	_	12	acl:relcl	_	_	589	 	 
20	alcuni	_	_	_	_	21	det	_	_	590	 	 
21	anni	_	_	_	_	19	obl	_	_	591	 	 
22	fa	_	_	_	_	21	advmod	_	_	592	 	 
23	una	_	_	_	_	24	det	_	_	593	 	 
24	linea	_	_	_	_	19	obj	_	_	594	 	 
25	rossa	_	_	_	_	24	amod	_	_	595	 	 
26	invalicabile	_	_	_	_	24	amod	_	_	596	 	 
27	circa	_	_	_	_	29	case	_	_	597	 	 
28	l'	_	_	_	_	29	det	_	_	598	 	 
