ID	FORM	LEMMA	CPOS	POS	FEATS	HEAD	DEPREL	PHEAD	PDEPREL	ID_TOKEN_NELL_INTERVENTO	CUE	SCOPE
2	documento	_	_	_	_	0	root	_	_	208	O	_
3	"	_	_	_	_	4	punct	_	_	209	O	_
4	Connettere	_	_	_	_	2	advcl	_	_	210	O	_
5	l'	_	_	_	_	6	det	_	_	211	O	_
6	Italia	_	_	_	_	4	obj	_	_	212	O	_
7	:	_	_	_	_	4	punct	_	_	213	O	_
8	lo	_	_	_	_	9	det	_	_	214	O	_
9	stato	_	_	_	_	4	appos	_	_	215	O	_
10	di	_	_	_	_	11	case	_	_	216	O	_
11	attuazione	_	_	_	_	9	nmod	_	_	217	O	_
12-13	dei	_	_	_	_	_	_	_	_	_	_	_
12	di	_	_	_	_	14	case	_	_	218	O	_
13	i	_	_	_	_	14	det	_	_	219	O	_
14	programmi	_	_	_	_	11	nmod	_	_	220	O	_
15	per	_	_	_	_	17	case	_	_	221	O	_
16	le	_	_	_	_	17	det	_	_	222	O	_
17	infrastrutture	_	_	_	_	14	nmod	_	_	223	O	_
18	di	_	_	_	_	19	case	_	_	224	O	_
19	trasporto	_	_	_	_	17	nmod	_	_	225	O	_
20	e	_	_	_	_	21	cc	_	_	226	O	_
21	logistica	_	_	_	_	19	conj	_	_	227	O	_
22	"	_	_	_	_	4	punct	_	_	228	O	_
23	(	_	_	_	_	24	punct	_	_	229	DESCR.	DESCR.
24	Doc.	_	_	_	_	4	obl	_	_	230	DESCR.	DESCR.
25	LVII	_	_	_	_	24	nmod	_	_	231	DESCR.	DESCR.
26	,	_	_	_	_	24	punct	_	_	232	DESCR.	DESCR.
27	n.	_	_	_	_	24	nmod	_	_	233	DESCR.	DESCR.
28	1	_	_	_	_	27	nummod	_	_	234	DESCR.	DESCR.
29	-	_	_	_	_	27	punct	_	_	235	DESCR.	DESCR.
30	Allegato	_	_	_	_	24	nmod	_	_	236	DESCR.	DESCR.
31	III	_	_	_	_	30	amod	_	_	237	DESCR.	DESCR.
32	)	_	_	_	_	24	punct	_	_	238	DESCR.	DESCR.
33	;	_	_	_	_	2	punct	_	_	239	O	_
# sent_id = 5
# text = la relazione sullo stato di attuazione degli impegni per la riduzione delle emissioni di gas ad effetto serra, di cui all'articolo 10, comma 9, della legge n. 196 del 2009 (Doc. LVII, n. 1 - Allegato IV);
1	la	_	_	_	_	2	det	_	_	240	O	_
2	relazione	_	_	_	_	0	root	_	_	241	O	_
3-4	sullo	_	_	_	_	_	_	_	_	_	_	_
3	su	_	_	_	_	5	case	_	_	242	O	_
4	lo	_	_	_	_	5	det	_	_	243	O	_
5	stato	_	_	_	_	2	nmod	_	_	244	O	_
6	di	_	_	_	_	7	case	_	_	245	O	_
7	attuazione	_	_	_	_	5	nmod	_	_	246	O	_
8-9	degli	_	_	_	_	_	_	_	_	_	_	_
8	di	_	_	_	_	10	case	_	_	247	O	_
9	gli	_	_	_	_	10	det	_	_	248	O	_
10	impegni	_	_	_	_	7	nmod	_	_	249	O	_
11	per	_	_	_	_	13	case	_	_	250	O	_
12	la	_	_	_	_	13	det	_	_	251	O	_
13	riduzione	_	_	_	_	10	nmod	_	_	252	O	_
14-15	delle	_	_	_	_	_	_	_	_	_	_	_
14	di	_	_	_	_	16	case	_	_	253	O	_
15	le	_	_	_	_	16	det	_	_	254	O	_
16	emissioni	_	_	_	_	13	nmod	_	_	255	O	_
17	di	_	_	_	_	18	case	_	_	256	O	_
18	gas	_	_	_	_	16	nmod	_	_	257	O	_
19	ad	_	_	_	_	20	case	_	_	258	O	_
20	effetto	_	_	_	_	18	nmod	_	_	259	O	_
21	serra	_	_	_	_	20	compound	_	_	260	O	_
22	,	_	_	_	_	18	punct	_	_	261	O	_
23	di	_	_	_	_	24	case	_	_	262	O	_
24	cui	_	_	_	_	27	nmod	_	_	263	O	_
25-26	all'	_	_	_	_	_	_	_	_	_	_	_
25	a	_	_	_	_	27	case	_	_	264	O	_
26	l'	_	_	_	_	27	det	_	_	265	O	_
27	articolo	_	_	_	_	16	nmod	_	_	266	O	_
28	10	_	_	_	_	27	nummod	_	_	267	O	_
29	,	_	_	_	_	27	punct	_	_	268	O	_
30	comma	_	_	_	_	27	nmod	_	_	269	O	_
31	9	_	_	_	_	30	nummod	_	_	270	O	_
32	,	_	_	_	_	27	punct	_	_	271	O	_
33-34	della	_	_	_	_	_	_	_	_	_	_	_
33	di	_	_	_	_	35	case	_	_	272	O	_
34	la	_	_	_	_	35	det	_	_	273	O	_
35	legge	_	_	_	_	27	nmod	_	_	274	O	_
36	n.	_	_	_	_	35	nmod	_	_	275	O	_
37	196	_	_	_	_	36	nummod	_	_	276	O	_
38-39	del	_	_	_	_	_	_	_	_	_	_	_
38	di	_	_	_	_	40	case	_	_	277	O	_
39	il	_	_	_	_	40	det	_	_	278	O	_
40	2009	_	_	_	_	36	nmod	_	_	279	O	_
41	(	_	_	_	_	42	punct	_	_	280	DESCR.	DESCR.
42	Doc.	_	_	_	_	2	nmod	_	_	281	DESCR.	DESCR.
43	LVII	_	_	_	_	42	nmod	_	_	282	DESCR.	DESCR.
44	,	_	_	_	_	42	punct	_	_	283	DESCR.	DESCR.
45	n.	_	_	_	_	42	nmod	_	_	284	DESCR.	DESCR.
46	1	_	_	_	_	45	nummod	_	_	285	DESCR.	DESCR.
47	-	_	_	_	_	42	punct	_	_	286	DESCR.	DESCR.
48	Allegato	_	_	_	_	42	nmod	_	_	287	DESCR.	DESCR.
49	IV	_	_	_	_	48	amod	_	_	288	DESCR.	DESCR.
50	)	_	_	_	_	42	punct	_	_	289	DESCR.	DESCR.
51	;	_	_	_	_	2	punct	_	_	290	O	_
# sent_id = 6
# text = il documento sulle spese dello Stato nelle regioni e nelle province autonome, di cui all'articolo 10, comma 10, della legge n. 196 del 2009 (Doc. LVII, n. 1 - Allegato V);
1	il	_	_	_	_	2	det	_	_	291	O	_
2	documento	_	_	_	_	0	root	_	_	292	O	_
3-4	sulle	_	_	_	_	_	_	_	_	_	_	_
3	su	_	_	_	_	5	case	_	_	293	O	_
4	le	_	_	_	_	5	det	_	_	294	O	_
5	spese	_	_	_	_	2	nmod	_	_	295	O	_
6-7	dello	_	_	_	_	_	_	_	_	_	_	_
6	di	_	_	_	_	8	case	_	_	296	O	_
7	lo	_	_	_	_	8	det	_	_	297	O	_
8	Stato	_	_	_	_	5	nmod	_	_	298	O	_
9-10	nelle	_	_	_	_	_	_	_	_	_	_	_
9	in	_	_	_	_	11	case	_	_	299	O	_
10	le	_	_	_	_	11	det	_	_	300	O	_
11	regioni	_	_	_	_	5	nmod	_	_	301	O	_
12	e	_	_	_	_	15	cc	_	_	302	O	_
13-14	nelle	_	_	_	_	_	_	_	_	_	_	_
13	in	_	_	_	_	15	case	_	_	303	O	_
14	le	_	_	_	_	15	det	_	_	304	O	_
15	province	_	_	_	_	11	conj	_	_	305	O	_
16	autonome	_	_	_	_	15	amod	_	_	306	O	_
17	,	_	_	_	_	2	punct	_	_	307	O	_
18	di	_	_	_	_	19	case	_	_	308	O	_
19	cui	_	_	_	_	22	nmod	_	_	309	O	_
20-21	all'	_	_	_	_	_	_	_	_	_	_	_
20	a	_	_	_	_	22	case	_	_	310	O	_
21	l'	_	_	_	_	22	det	_	_	311	O	_
22	articolo	_	_	_	_	2	nmod	_	_	312	O	_
23	10	_	_	_	_	22	nummod	_	_	313	O	_
24	,	_	_	_	_	22	punct	_	_	314	O	_
25	comma	_	_	_	_	22	nmod	_	_	315	O	_
26	10	_	_	_	_	25	nummod	_	_	316	O	_
27	,	_	_	_	_	22	punct	_	_	317	O	_
28-29	della	_	_	_	_	_	_	_	_	_	_	_
28	di	_	_	_	_	30	case	_	_	318	O	_
29	la	_	_	_	_	30	det	_	_	319	O	_
30	legge	_	_	_	_	22	nmod	_	_	320	O	_
31	n.	_	_	_	_	30	nmod	_	_	321	O	_
32	196	_	_	_	_	31	nummod	_	_	322	O	_
33-34	del	_	_	_	_	_	_	_	_	_	_	_
33	di	_	_	_	_	35	case	_	_	323	O	_
34	il	_	_	_	_	35	det	_	_	324	O	_
35	2009	_	_	_	_	31	nmod	_	_	325	O	_
36	(	_	_	_	_	37	punct	_	_	326	DESCR.	DESCR.
37	Doc.	_	_	_	_	2	nmod	_	_	327	DESCR.	DESCR.
38	LVII	_	_	_	_	37	nmod	_	_	328	DESCR.	DESCR.
39	,	_	_	_	_	37	punct	_	_	329	DESCR.	DESCR.
40	n.	_	_	_	_	37	nmod	_	_	330	DESCR.	DESCR.
41	1	_	_	_	_	40	nummod	_	_	331	DESCR.	DESCR.
42	-	_	_	_	_	37	punct	_	_	332	DESCR.	DESCR.
43	Allegato	_	_	_	_	37	nmod	_	_	333	DESCR.	DESCR.
44	V	_	_	_	_	43	amod	_	_	334	DESCR.	DESCR.
45	)	_	_	_	_	37	punct	_	_	335	DESCR.	DESCR.
46	;	_	_	_	_	2	punct	_	_	336	O	_
# sent_id = 7
# text = il documento sugli indicatori di benessere equo e sostenibile, di cui all'articolo 10, comma 10- bis, della legge n. 196 del 2009 (Doc. LVII, n. 1 - Allegato VI);
1	il	_	_	_	_	2	det	_	_	337	O	_
2	documento	_	_	_	_	0	root	_	_	338	O	_
3-4	sugli	_	_	_	_	_	_	_	_	_	_	_
3	su	_	_	_	_	5	case	_	_	339	O	_
4	gli	_	_	_	_	5	det	_	_	340	O	_
5	indicatori	_	_	_	_	2	nmod	_	_	341	O	_
6	di	_	_	_	_	7	case	_	_	342	O	_
7	benessere	_	_	_	_	5	nmod	_	_	343	O	_
8	equo	_	_	_	_	7	amod	_	_	344	O	_
9	e	_	_	_	_	10	cc	_	_	345	O	_
10	sostenibile	_	_	_	_	8	conj	_	_	346	O	_
11	,	_	_	_	_	2	punct	_	_	347	O	_
12	di	_	_	_	_	13	case	_	_	348	O	_
13	cui	_	_	_	_	16	nmod	_	_	349	O	_
14-15	all'	_	_	_	_	_	_	_	_	_	_	_
14	a	_	_	_	_	16	case	_	_	350	O	_
15	l'	_	_	_	_	16	det	_	_	351	O	_
16	articolo	_	_	_	_	2	nmod	_	_	352	O	_
17	10	_	_	_	_	16	nummod	_	_	353	O	_
18	,	_	_	_	_	16	punct	_	_	354	O	_
19	comma	_	_	_	_	16	nmod	_	_	355	O	_
20	10	_	_	_	_	19	nummod	_	_	356	O	_
21	-	_	_	_	_	20	punct	_	_	357	O	_
22	bis	_	_	_	_	20	compound	_	_	358	O	_
23	,	_	_	_	_	16	punct	_	_	359	O	_
24-25	della	_	_	_	_	_	_	_	_	_	_	_
24	di	_	_	_	_	26	case	_	_	360	O	_
25	la	_	_	_	_	26	det	_	_	361	O	_
26	legge	_	_	_	_	16	nmod	_	_	362	O	_
27	n.	_	_	_	_	26	nmod	_	_	363	O	_
28	196	_	_	_	_	27	nummod	_	_	364	O	_
29-30	del	_	_	_	_	_	_	_	_	_	_	_
29	di	_	_	_	_	31	case	_	_	365	O	_
30	il	_	_	_	_	31	det	_	_	366	O	_
31	2009	_	_	_	_	27	nmod	_	_	367	O	_
32	(	_	_	_	_	33	punct	_	_	368	DESCR.	DESCR.
33	Doc.	_	_	_	_	2	nmod	_	_	369	DESCR.	DESCR.
34	LVII	_	_	_	_	33	nmod	_	_	370	DESCR.	DESCR.
35	,	_	_	_	_	33	punct	_	_	371	DESCR.	DESCR.
36	n.	_	_	_	_	33	nmod	_	_	372	DESCR.	DESCR.
37	1	_	_	_	_	36	nummod	_	_	373	DESCR.	DESCR.
38	-	_	_	_	_	33	punct	_	_	374	DESCR.	DESCR.
39	Allegato	_	_	_	_	33	nmod	_	_	375	DESCR.	DESCR.
40	VI	_	_	_	_	39	amod	_	_	376	DESCR.	DESCR.
41	)	_	_	_	_	33	punct	_	_	377	DESCR.	DESCR.
42	;	_	_	_	_	2	punct	_	_	378	O	_
# sent_id = 8
# text = la relazione sui fabbisogni annuali di beni e servizi della pubblica amministrazione e sui risparmi conseguiti con il sistema delle convenzioni Consip, di cui all'articolo 2, comma 576, della legge 24 dicembre 2007, n. 244 (Doc. LVII, n. 1 - Allegato VII).
1	la	_	_	_	_	2	det	_	_	379	O	_
2	relazione	_	_	_	_	0	root	_	_	380	O	_
3-4	sui	_	_	_	_	_	_	_	_	_	_	_
3	su	_	_	_	_	5	case	_	_	381	O	_
4	i	_	_	_	_	5	det	_	_	382	O	_
5	fabbisogni	_	_	_	_	2	nmod	_	_	383	O	_
6	annuali	_	_	_	_	5	amod	_	_	384	O	_
7	di	_	_	_	_	8	case	_	_	385	O	_
8	beni	_	_	_	_	5	nmod	_	_	386	O	_
9	e	_	_	_	_	10	cc	_	_	387	O	_
10	servizi	_	_	_	_	8	conj	_	_	388	O	_
11-12	della	_	_	_	_	_	_	_	_	_	_	_
11	di	_	_	_	_	14	case	_	_	389	O	_
12	la	_	_	_	_	14	det	_	_	390	O	_
13	pubblica	_	_	_	_	14	amod	_	_	391	O	_
14	amministrazione	_	_	_	_	10	nmod	_	_	392	O	_
15	e	_	_	_	_	18	cc	_	_	393	O	_
16-17	sui	_	_	_	_	_	_	_	_	_	_	_
16	su	_	_	_	_	18	case	_	_	394	O	_
17	i	_	_	_	_	18	det	_	_	395	O	_
18	risparmi	_	_	_	_	5	conj	_	_	396	O	_
19	conseguiti	_	_	_	_	18	acl	_	_	397	O	_
20	con	_	_	_	_	22	case	_	_	398	O	_
21	il	_	_	_	_	22	det	_	_	399	O	_
22	sistema	_	_	_	_	19	obl	_	_	400	O	_
23-24	delle	_	_	_	_	_	_	_	_	_	_	_
23	di	_	_	_	_	25	case	_	_	401	O	_
24	le	_	_	_	_	25	det	_	_	402	O	_
25	convenzioni	_	_	_	_	22	nmod	_	_	403	O	_
26	Consip	_	_	_	_	25	nmod	_	_	404	O	_
27	,	_	_	_	_	18	punct	_	_	405	O	_
28	di	_	_	_	_	29	case	_	_	406	O	_
29	cui	_	_	_	_	32	nmod	_	_	407	O	_
30-31	all'	_	_	_	_	_	_	_	_	_	_	_
30	a	_	_	_	_	32	case	_	_	408	O	_
31	l'	_	_	_	_	32	det	_	_	409	O	_
32	articolo	_	_	_	_	19	obl	_	_	410	O	_
33	2	_	_	_	_	32	nummod	_	_	411	O	_
34	,	_	_	_	_	32	punct	_	_	412	O	_
35	comma	_	_	_	_	32	nmod	_	_	413	O	_
36	576	_	_	_	_	35	nummod	_	_	414	O	_
37	,	_	_	_	_	32	punct	_	_	415	O	_
38-39	della	_	_	_	_	_	_	_	_	_	_	_
38	di	_	_	_	_	40	case	_	_	416	O	_
39	la	_	_	_	_	40	det	_	_	417	O	_
40	legge	_	_	_	_	32	nmod	_	_	418	O	_
41	24	_	_	_	_	40	nmod	_	_	419	O	_
42	dicembre	_	_	_	_	41	flat	_	_	420	O	_
43	2007	_	_	_	_	41	flat	_	_	421	O	_
44	,	_	_	_	_	32	punct	_	_	422	O	_
45	n.	_	_	_	_	32	nmod	_	_	423	O	_
46	244	_	_	_	_	45	nummod	_	_	424	O	_
47	(	_	_	_	_	48	punct	_	_	425	DESCR.	DESCR.
48	Doc.	_	_	_	_	2	nmod	_	_	426	DESCR.	DESCR.
49	LVII	_	_	_	_	48	nmod	_	_	427	DESCR.	DESCR.
50	,	_	_	_	_	48	punct	_	_	428	DESCR.	DESCR.
51	n.	_	_	_	_	48	nmod	_	_	429	DESCR.	DESCR.
52	1	_	_	_	_	51	nummod	_	_	430	DESCR.	DESCR.
53	-	_	_	_	_	48	punct	_	_	431	DESCR.	DESCR.
54	Allegato	_	_	_	_	48	nmod	_	_	432	DESCR.	DESCR.
55	VII	_	_	_	_	54	amod	_	_	433	DESCR.	DESCR.
56	)	_	_	_	_	48	punct	_	_	434	DESCR.	DESCR.
57	.	_	_	_	_	2	punct	_	_	435	O	_
# sent_id = 9
# text = Il Documento è stato assegnato, ai sensi dell'articolo 118- bis, comma 1, del Regolamento, alla Commissione speciale istituita con deliberazione del 10 aprile 2018.
1	Il	_	_	_	_	2	det	_	_	436	O	_
2	Documento	_	_	_	_	5	nsubj:pass	_	_	437	O	_
3	è	_	_	_	_	5	aux	_	_	438	O	_
4	stato	_	_	_	_	5	aux:pass	_	_	439	O	_
5	assegnato	_	_	_	_	0	root	_	_	440	O	_
6	,	_	_	_	_	5	punct	_	_	441	O	_
7-8	ai	_	_	_	_	_	_	_	_	_	_	_
7	a	_	_	_	_	9	case	_	_	442	O	_
8	i	_	_	_	_	9	det	_	_	443	O	_
9	sensi	_	_	_	_	5	obl	_	_	444	O	_
10-11	dell'	_	_	_	_	_	_	_	_	_	_	_
10	di	_	_	_	_	12	case	_	_	445	O	_
11	l'	_	_	_	_	12	det	_	_	446	O	_
12	articolo	_	_	_	_	9	nmod	_	_	447	O	_
13	118	_	_	_	_	12	nummod	_	_	448	O	_
14	-	_	_	_	_	13	punct	_	_	449	O	_
15	bis	_	_	_	_	13	compound	_	_	450	O	_
16	,	_	_	_	_	12	punct	_	_	451	O	_
17	comma	_	_	_	_	12	nmod	_	_	452	O	_
18	1	_	_	_	_	17	nummod	_	_	453	O	_
19	,	_	_	_	_	12	punct	_	_	454	O	_
20-21	del	_	_	_	_	_	_	_	_	_	_	_
20	di	_	_	_	_	22	case	_	_	455	O	_
21	il	_	_	_	_	22	det	_	_	456	O	_
22	Regolamento	_	_	_	_	12	nmod	_	_	457	O	_
23	,	_	_	_	_	5	punct	_	_	458	O	_
24-25	alla	_	_	_	_	_	_	_	_	_	_	_
24	a	_	_	_	_	26	case	_	_	459	O	_
25	la	_	_	_	_	26	det	_	_	460	O	_
26	Commissione	_	_	_	_	5	obl	_	_	461	O	_
27	speciale	_	_	_	_	26	amod	_	_	462	O	_
28	istituita	_	_	_	_	26	acl	_	_	463	O	_
29	con	_	_	_	_	30	case	_	_	464	O	_
30	deliberazione	_	_	_	_	28	obl	_	_	465	O	_
31-32	del	_	_	_	_	_	_	_	_	_	_	_
31	di	_	_	_	_	33	case	_	_	466	O	_
32	il	_	_	_	_	33	det	_	_	467	O	_
33	10	_	_	_	_	30	nmod	_	_	468	O	_
34	aprile	_	_	_	_	33	flat	_	_	469	O	_
35	2018	_	_	_	_	33	flat	_	_	470	O	_
36	.	_	_	_	_	5	punct	_	_	471	O	_
# sent_id = 10
# text = La Commissione speciale dovrà presentare la relazione all'Assemblea entro il termine che sarà stabilito dalla Conferenza dei presidenti di Gruppo.
1	La	_	_	_	_	2	det	_	_	472	O	_
2	Commissione	_	_	_	_	5	nsubj	_	_	473	O	_
3	speciale	_	_	_	_	2	amod	_	_	474	O	_
4	dovrà	_	_	_	_	5	aux	_	_	475	O	_
5	presentare	_	_	_	_	0	root	_	_	476	O	_
6	la	_	_	_	_	7	det	_	_	477	O	_
7	relazione	_	_	_	_	5	obj	_	_	478	O	_
8-9	all'	_	_	_	_	_	_	_	_	_	_	_
8	a	_	_	_	_	10	case	_	_	479	O	_
9	l'	_	_	_	_	10	det	_	_	480	O	_
10	Assemblea	_	_	_	_	5	obl	_	_	481	O	_
11	entro	_	_	_	_	13	case	_	_	482	O	_
12	il	_	_	_	_	13	det	_	_	483	O	_
13	termine	_	_	_	_	5	obl	_	_	484	O	_
14	che	_	_	_	_	16	nsubj:pass	_	_	485	O	_
15	sarà	_	_	_	_	16	aux:pass	_	_	486	O	_
16	stabilito	_	_	_	_	13	acl:relcl	_	_	487	O	_
17-18	dalla	_	_	_	_	_	_	_	_	_	_	_
17	da	_	_	_	_	19	case	_	_	488	O	_
18	la	_	_	_	_	19	det	_	_	489	O	_
19	Conferenza	_	_	_	_	16	obl:agent	_	_	490	O	_
20-21	dei	_	_	_	_	_	_	_	_	_	_	_
20	di	_	_	_	_	22	case	_	_	491	O	_
21	i	_	_	_	_	22	det	_	_	492	O	_
22	presidenti	_	_	_	_	19	nmod	_	_	493	O	_
23	di	_	_	_	_	24	case	_	_	494	O	_
24	Gruppo	_	_	_	_	22	nmod	_	_	495	O	_
25	.	_	_	_	_	5	punct	_	_	496	O	_
# Titolo per i prossimi 1 interventi: Modifica nella composizione dell'ufficio di presidenza di un gruppo parlamentare e affidamento dei poteri attribuiti dal Regolamento nell'ambito del medesimo gruppo.
# INTERVENTO NUMERO 5
# id="tit00030.int00010" cognomeNome="FICO Roberto" nominativo="PRESIDENTE"
# sent_id = 1
# text = Comunico che, con lettera pervenuta in data 18 aprile 2018, il presidente del gruppo parlamentare Partito Democratico ha reso noto che l'assemblea del gruppo ha proceduto, nella medesima data, alla costituzione dell'ufficio di presidenza, che risulta così composto: vicepresidenti:
1	Comunico	_	_	_	_	0	root	_	_	1	O	_
2	che	_	_	_	_	22	mark	_	_	2	O	_
3	,	_	_	_	_	22	punct	_	_	3	O	_
4	con	_	_	_	_	5	case	_	_	4	O	_
5	lettera	_	_	_	_	22	obl	_	_	5	O	_
6	pervenuta	_	_	_	_	5	acl	_	_	6	O	_
7	in	_	_	_	_	8	case	_	_	7	O	_
8	data	_	_	_	_	6	obl	_	_	8	O	_
9	18	_	_	_	_	8	nmod	_	_	9	O	_
10	aprile	_	_	_	_	9	flat	_	_	10	O	_
11	2018	_	_	_	_	9	flat	_	_	11	O	_
12	,	_	_	_	_	5	punct	_	_	12	O	_
13	il	_	_	_	_	14	det	_	_	13	O	_
14	presidente	_	_	_	_	22	nsubj	_	_	14	O	_
15-16	del	_	_	_	_	_	_	_	_	_	_	_
15	di	_	_	_	_	17	case	_	_	15	O	_
16	il	_	_	_	_	17	det	_	_	16	O	_
17	gruppo	_	_	_	_	14	nmod	_	_	17	O	_
18	parlamentare	_	_	_	_	17	amod	_	_	18	O	_
19	Partito	_	_	_	_	17	nmod	_	_	19	O	_
20	Democratico	_	_	_	_	19	flat:name	_	_	20	O	_
21	ha	_	_	_	_	22	aux	_	_	21	O	_
22	reso	_	_	_	_	1	ccomp	_	_	22	O	_
23	noto	_	_	_	_	22	xcomp	_	_	23	O	_
24	che	_	_	_	_	31	mark	_	_	24	O	_
25	l'	_	_	_	_	26	det	_	_	25	O	_
26	assemblea	_	_	_	_	31	nsubj	_	_	26	O	_
27-28	del	_	_	_	_	_	_	_	_	_	_	_
27	di	_	_	_	_	29	case	_	_	27	O	_
28	il	_	_	_	_	29	det	_	_	28	O	_
29	gruppo	_	_	_	_	26	nmod	_	_	29	O	_
30	ha	_	_	_	_	31	aux	_	_	30	O	_
31	proceduto	_	_	_	_	22	ccomp	_	_	31	O	_
32	,	_	_	_	_	31	punct	_	_	32	O	_
33-34	nella	_	_	_	_	_	_	_	_	_	_	_
33	in	_	_	_	_	36	case	_	_	33	O	_
34	la	_	_	_	_	36	det	_	_	34	O	_
35	medesima	_	_	_	_	36	amod	_	_	35	O	_
36	data	_	_	_	_	31	obl	_	_	36	O	_
37	,	_	_	_	_	31	punct	_	_	37	O	_
38-39	alla	_	_	_	_	_	_	_	_	_	_	_
38	a	_	_	_	_	40	case	_	_	38	O	_
39	la	_	_	_	_	40	det	_	_	39	O	_
40	costituzione	_	_	_	_	31	obl	_	_	40	O	_
41-42	dell'	_	_	_	_	_	_	_	_	_	_	_
41	di	_	_	_	_	43	case	_	_	41	O	_
42	l'	_	_	_	_	43	det	_	_	42	O	_
43	ufficio	_	_	_	_	40	nmod	_	_	43	O	_
44	di	_	_	_	_	45	case	_	_	44	O	_
45	presidenza	_	_	_	_	43	nmod	_	_	45	O	_
46	,	_	_	_	_	43	punct	_	_	46	O	_
47	che	_	_	_	_	48	nsubj	_	_	47	O	_
48	risulta	_	_	_	_	43	acl:relcl	_	_	48	O	_
49	così	_	_	_	_	50	advmod	_	_	49	O	_
50	composto	_	_	_	_	48	xcomp	_	_	50	O	_
51	:	_	_	_	_	52	punct	_	_	51	O	_
52	vicepresidenti	_	_	_	_	50	obl	_	_	52	O	_
53	:	_	_	_	_	1	punct	_	_	53	O	_
# sent_id = 2
# text = Alessia Rotta, con funzione di vicepresidente vicario, e Chiara Gribaudo;
1	Alessia	_	_	_	_	0	root	_	_	54	O	_
2	Rotta	_	_	_	_	1	flat:name	_	_	55	O	_
3	,	_	_	_	_	1	punct	_	_	56	O	_
4	con	_	_	_	_	5	case	_	_	57	O	_
5	funzione	_	_	_	_	1	nmod	_	_	58	O	_
6	di	_	_	_	_	7	case	_	_	59	O	_
7	vicepresidente	_	_	_	_	5	nmod	_	_	60	O	_
8	vicario	_	_	_	_	7	amod	_	_	61	O	_
9	,	_	_	_	_	11	punct	_	_	62	O	_
10	e	_	_	_	_	11	cc	_	_	63	O	_
11	Chiara	_	_	_	_	1	conj	_	_	64	O	_
12	Gribaudo	_	_	_	_	11	flat:name	_	_	65	O	_
13	;	_	_	_	_	1	punct	_	_	66	O	_
# sent_id = 3
# text = segretari:
1	segretari	_	_	_	_	0	root	_	_	67	O	_
2	:	_	_	_	_	1	punct	_	_	68	O	_
# sent_id = 4
# text = Enrico Borghi, Elena Carnevali, Emanuele Fiano, Stefano Lepri, Alessia Morani, Stefania Pezzopane, Antonio Viscomi;
1	Enrico	_	_	_	_	0	root	_	_	69	O	_
2	Borghi	_	_	_	_	1	flat:name	_	_	70	O	_
3	,	_	_	_	_	4	punct	_	_	71	O	_
4	Elena	_	_	_	_	1	conj	_	_	72	O	_
5	Carnevali	_	_	_	_	4	flat:name	_	_	73	O	_
6	,	_	_	_	_	7	punct	_	_	74	O	_
7	Emanuele	_	_	_	_	1	conj	_	_	75	O	_
8	Fiano	_	_	_	_	7	flat:name	_	_	76	O	_
9	,	_	_	_	_	10	punct	_	_	77	O	_
10	Stefano	_	_	_	_	1	conj	_	_	78	O	_
11	Lepri	_	_	_	_	10	flat:name	_	_	79	O	_
12	,	_	_	_	_	13	punct	_	_	80	O	_
13	Alessia	_	_	_	_	1	conj	_	_	81	O	_
14	Morani	_	_	_	_	13	flat:name	_	_	82	O	_
15	,	_	_	_	_	16	punct	_	_	83	O	_
16	Stefania	_	_	_	_	1	conj	_	_	84	O	_
17	Pezzopane	_	_	_	_	16	flat:name	_	_	85	O	_
18	,	_	_	_	_	19	punct	_	_	86	O	_
19	Antonio	_	_	_	_	1	conj	_	_	87	O	_
20	Viscomi	_	_	_	_	19	flat:name	_	_	88	O	_
21	;	_	_	_	_	1	punct	_	_	89	O	_
# sent_id = 5
# text = tesoriere:
1	tesoriere	_	_	_	_	0	root	_	_	90	O	_
2	:	_	_	_	_	1	punct	_	_	91	O	_
# sent_id = 6
# text = Andrea De Maria.
1	Andrea	_	_	_	_	0	root	_	_	92	O	_
2	De	_	_	_	_	1	flat:name	_	_	93	O	_
3	Maria	_	_	_	_	1	flat:name	_	_	94	O	_
4	.	_	_	_	_	1	punct	_	_	95	O	_
# sent_id = 7
# text = Ai deputati Alessia Rotta, Enrico Borghi ed Emanuele Fiano è stato inoltre affidato l'esercizio dei poteri attribuiti al presidente in caso di assenza o impedimento del medesimo, secondo quanto previsto dall'articolo 15, comma 2, del Regolamento della Camera.
1-2	Ai	_	_	_	_	_	_	_	_	_	_	_
1	A	_	_	_	_	3	case	_	_	96	 	 
2	i	_	_	_	_	3	det	_	_	97	 	 
3	deputati	_	_	_	_	15	obl	_	_	98	 	 
4	Alessia	_	_	_	_	3	nmod	_	_	99	 	 
5	Rotta	_	_	_	_	4	flat:name	_	_	100	 	 
6	,	_	_	_	_	7	punct	_	_	101	 	 
7	Enrico	_	_	_	_	4	conj	_	_	102	 	 
8	Borghi	_	_	_	_	7	flat:name	_	_	103	 	 
9	ed	_	_	_	_	10	cc	_	_	104	 	 
10	Emanuele	_	_	_	_	4	conj	_	_	105	 	 
11	Fiano	_	_	_	_	10	flat:name	_	_	106	 	 
12	è	_	_	_	_	15	aux	_	_	107	 	 
13	stato	_	_	_	_	15	aux:pass	_	_	108	 	 
14	inoltre	_	_	_	_	15	advmod	_	_	109	 	 
15	affidato	_	_	_	_	0	root	_	_	110	 	 
